m1,m2,m3,m4,m5,m6,repository,version,ncloc,code_quality,testing_status,maintainability,Reliability,total
0.6,0.2,1.0,1.0,1.0,1.0,FrontEnd,09-14-2021-02-19,53,0.5940000000000001,1.0,0.29700000000000004,0.5,0.797
0.49019607843137253,0.0196078431372549,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,FrontEnd,10-19-2021-02-02,2114,0.4852941176470589,0.9607843137254901,0.24264705882352944,0.48039215686274506,0.7230392156862745
0.49019607843137253,0.0196078431372549,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,FrontEnd,10-21-2021-03-24,2114,0.4852941176470589,0.9607843137254901,0.24264705882352944,0.48039215686274506,0.7230392156862745
0.49019607843137253,0.0196078431372549,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,FrontEnd,10-21-2021-04-17,2114,0.4852941176470589,0.9607843137254901,0.24264705882352944,0.48039215686274506,0.7230392156862745
0.49019607843137253,0.0196078431372549,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,FrontEnd,10-22-2021-01-58,2114,0.4852941176470589,0.9607843137254901,0.24264705882352944,0.48039215686274506,0.7230392156862745
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,Tags,09-14-2021-02-13,10,0.55,1.0,0.275,0.5,0.775
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,Profile,09-14-2021-02-13,10,0.55,1.0,0.275,0.5,0.775
0.8181818181818182,0.0,1.0,1.0,1.0,1.0,Profile,10-20-2021-06-11,351,0.6000000000000001,1.0,0.30000000000000004,0.5,0.8
0.8181818181818182,0.0,1.0,1.0,1.0,1.0,Profile,10-20-2021-06-18,351,0.6000000000000001,1.0,0.30000000000000004,0.5,0.8
0.6666666666666666,0.0,1.0,1.0,1.0,1.0,Processos,09-14-2021-02-13,10,0.55,1.0,0.275,0.5,0.775
0.75,0.0,1.0,1.0,1.0,1.0,Processos,10-19-2021-03-29,298,0.5775,1.0,0.28875,0.5,0.7887500000000001
